15:03:41.942 [main] INFO  org.apache.hyracks.control.nc.NodeControllerService - Setting uncaught exception handler org.apache.hyracks.api.lifecycle.LifeCycleComponentManager@16414e40
16:31:00.238 [ShutdownHook-asterix_nc2] INFO  org.apache.hyracks.control.common.ControllerShutdownHook - Shutdown hook called
16:31:00.251 [ShutdownHook-asterix_nc2] INFO  org.apache.hyracks.control.nc.NodeControllerService - Stopping NodeControllerService
16:31:00.252 [ShutdownHook-asterix_nc2] WARN  org.apache.asterix.active.ActiveManager - Shutting down ActiveManager on node asterix_nc2
16:31:00.254 [ShutdownHook-asterix_nc2] WARN  org.apache.asterix.active.ActiveManager - Shutdown ActiveManager on node asterix_nc2 complete
16:31:00.255 [Executor-5:asterix_nc2] WARN  org.apache.hyracks.control.nc.result.ResultPartitionManager - Result cleaner thread interrupted, shutting down.
16:31:00.256 [ShutdownHook-asterix_nc2] INFO  org.apache.asterix.hyracks.bootstrap.NCApplication - Stopping Asterix node controller: asterix_nc2
16:31:02.426 [ShutdownHook-asterix_nc2] INFO  org.apache.hyracks.api.lifecycle.LifeCycleComponentManager - Attempting to stop org.apache.hyracks.api.lifecycle.LifeCycleComponentManager@3549bca9
16:31:02.427 [ShutdownHook-asterix_nc2] ERROR org.apache.hyracks.api.lifecycle.LifeCycleComponentManager - Stopping instance
16:31:02.427 [ShutdownHook-asterix_nc2] INFO  org.apache.hyracks.api.lifecycle.LifeCycleComponentManager - Stopping component instance org.apache.asterix.external.library.ExternalLibraryManager; dump state: false, dump path: null
16:31:02.427 [ShutdownHook-asterix_nc2] INFO  org.apache.hyracks.api.lifecycle.LifeCycleComponentManager - Stopping component instance org.apache.asterix.transaction.management.service.recovery.CheckpointManager; dump state: false, dump path: null
16:31:02.427 [Checkpoint Thread (47)] INFO  org.apache.asterix.transaction.management.service.recovery.CheckpointThread - Checkpoint thread interrupted
java.lang.InterruptedException: sleep interrupted
	at java.lang.Thread.sleep(Native Method) ~[?:?]
	at org.apache.asterix.transaction.management.service.recovery.CheckpointThread.run(CheckpointThread.java:59) [asterix-transactions-0.9.6.jar:0.9.6]
16:31:02.428 [ShutdownHook-asterix_nc2] INFO  org.apache.hyracks.api.lifecycle.LifeCycleComponentManager - Stopping component instance org.apache.asterix.transaction.management.service.locking.ConcurrentLockManager; dump state: false, dump path: null
16:31:02.428 [ShutdownHook-asterix_nc2] INFO  org.apache.hyracks.api.lifecycle.LifeCycleComponentManager - Stopping component instance org.apache.asterix.transaction.management.service.transaction.TransactionManager; dump state: false, dump path: null
16:31:02.428 [ShutdownHook-asterix_nc2] INFO  org.apache.hyracks.api.lifecycle.LifeCycleComponentManager - Stopping component instance org.apache.asterix.common.context.DatasetLifecycleManager; dump state: false, dump path: null
16:31:02.455 [ShutdownHook-asterix_nc2] INFO  org.apache.asterix.common.context.PrimaryIndexOperationTracker - Primary index on dataset 102 and partition 1 is empty... skipping flush
16:31:02.459 [ShutdownHook-asterix_nc2] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deactivating the index: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\geo\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 1, "num-scheduled-flushes":0, "current-memory-component":0}. STARTED
16:31:02.461 [ShutdownHook-asterix_nc2] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deactivating the disk components of: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\geo\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 1, "num-scheduled-flushes":0, "current-memory-component":0}
16:31:02.461 [ShutdownHook-asterix_nc2] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deallocating memory components of: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\geo\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 1, "num-scheduled-flushes":0, "current-memory-component":0}
16:31:02.462 [ShutdownHook-asterix_nc2] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deactivating the index: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\geo\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 1, "num-scheduled-flushes":0, "current-memory-component":0}. COMPLETED
16:31:02.462 [ShutdownHook-asterix_nc2] INFO  org.apache.hyracks.api.lifecycle.LifeCycleComponentManager - Stopping component instance org.apache.asterix.app.nc.RecoveryManager; dump state: false, dump path: null
16:31:02.462 [ShutdownHook-asterix_nc2] INFO  org.apache.hyracks.api.lifecycle.LifeCycleComponentManager - Stopping component instance org.apache.asterix.transaction.management.service.logging.LogManager; dump state: false, dump path: null
16:31:02.462 [ShutdownHook-asterix_nc2] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - Terminating LogFlusher thread ...
16:31:02.462 [ShutdownHook-asterix_nc2] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - LogFlusher thread is terminated.
16:31:02.462 [ShutdownHook-asterix_nc2] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - closing current log file with id(2)
16:31:02.462 [ShutdownHook-asterix_nc2] INFO  org.apache.hyracks.api.lifecycle.LifeCycleComponentManager - Stopping component instance org.apache.hyracks.storage.common.buffercache.BufferCache; dump state: false, dump path: null
16:31:02.463 [ShutdownHook-asterix_nc2] INFO  org.apache.hyracks.api.lifecycle.LifeCycleComponentManager - Stopping component instance org.apache.asterix.common.context.GlobalVirtualBufferCache; dump state: false, dump path: null
16:31:02.470 [asterix_nc2-Heartbeat] INFO  org.apache.hyracks.control.nc.heartbeat.HeartbeatTask - Heartbeat task interrupted; shutting down
16:31:02.473 [IoRequestHandler-0] INFO  org.apache.hyracks.control.nc.io.IoRequestHandler - Exiting
16:31:02.474 [IoRequestHandler-1] INFO  org.apache.hyracks.control.nc.io.IoRequestHandler - Exiting
16:31:02.474 [ShutdownHook-asterix_nc2] INFO  org.apache.hyracks.control.nc.NodeControllerService - Stopped NodeControllerService
18:03:29.241 [main] INFO  org.apache.hyracks.control.nc.NodeControllerService - Setting uncaught exception handler org.apache.hyracks.api.lifecycle.LifeCycleComponentManager@4f25b795
18:03:29.278 [main] INFO  org.apache.hyracks.util.MXHelper - Access to file descriptors (FDs) is not available on Windows; FD info will not be logged
18:03:29.278 [main] INFO  org.apache.hyracks.control.nc.NodeControllerService - Starting NodeControllerService
18:03:29.446 [main] INFO  org.apache.hyracks.util.trace.Tracer - Initialize Tracer org.apache.hyracks.util.trace.Tracer.Traces.asterix_nc2
18:03:29.451 [main] INFO  org.apache.hyracks.util.trace.Tracer - Set categories for Tracer org.apache.hyracks.util.trace.Tracer.Traces.asterix_nc2 to []
18:03:29.452 [main] INFO  org.apache.hyracks.util.LoggingConfigUtil - Setting org.apache.hyracks log level to INFO
18:03:29.453 [main] INFO  org.apache.hyracks.util.LoggingConfigUtil - Setting org.apache.asterix log level to INFO
18:03:29.456 [main] INFO  org.apache.asterix.hyracks.bootstrap.ApplicationConfigurator - Found JRE version 17.0.1
18:03:29.456 [main] WARN  org.apache.asterix.hyracks.bootstrap.ApplicationConfigurator - JRE version "17.0.1" is untested
18:03:29.677 [main] INFO  org.apache.asterix.hyracks.bootstrap.NCApplication - Starting Asterix node controller: asterix_nc2
18:03:29.890 [main] INFO  org.apache.asterix.app.nc.TransactionSubsystem - Checkpoint Properties: {"class" : "CheckpointProperties", "checkpoint-dir-path" : "data/blue/txnlog", "lsn-threshold" : 67108864, "poll-frequency" : 120, "history-to-keep" : 2, "dataset-checkpoint-interval" : 3600}
18:03:29.894 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Checkpoint directory = data/blue/txnlog
18:03:29.895 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Getting latest checkpoint
18:03:29.895 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Listing of files in the checkpoint dir returned [data\blue\txnlog\checkpoint_0, data\blue\txnlog\checkpoint_1]
18:03:29.895 [main] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_0
18:03:29.928 [main] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_1
18:03:29.971 [main] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - initializing log anchor with log file Id: 2 at offset: 72
18:03:29.971 [main] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - LogManager starts logging in LSN: 536870984
18:03:29.973 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Getting latest checkpoint
18:03:29.974 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Listing of files in the checkpoint dir returned [data\blue\txnlog\checkpoint_0, data\blue\txnlog\checkpoint_1]
18:03:29.974 [main] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_0
18:03:29.975 [main] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_1
18:03:29.977 [main] INFO  org.apache.asterix.app.nc.NCAppRuntimeContext - The value of maxConcurrentFlushes is not provided. Setting maxConcurrentFlushes = 1.
18:03:30.035 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Getting latest checkpoint
18:03:30.036 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Listing of files in the checkpoint dir returned [data\blue\txnlog\checkpoint_0, data\blue\txnlog\checkpoint_1]
18:03:30.036 [main] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_0
18:03:30.037 [main] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_1
18:03:30.038 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Getting latest checkpoint
18:03:30.039 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Listing of files in the checkpoint dir returned [data\blue\txnlog\checkpoint_0, data\blue\txnlog\checkpoint_1]
18:03:30.039 [main] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_0
18:03:30.040 [main] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_1
18:03:30.042 [main] INFO  org.apache.asterix.hyracks.bootstrap.NCApplication - System state: CORRUPTED
18:03:30.042 [main] INFO  org.apache.asterix.hyracks.bootstrap.NCApplication - Node ID: asterix_nc2
18:03:30.042 [main] INFO  org.apache.asterix.hyracks.bootstrap.NCApplication - Stores: {asterix_nc1=[data/red\storage], asterix_nc2=[data/blue\storage]}
18:03:30.431 [main] INFO  org.apache.hyracks.control.nc.NodeControllerService - addCc: /127.0.0.1:1099
18:03:30.461 [main] INFO  org.apache.hyracks.control.nc.NodeControllerService - Registering with Cluster Controller ClusterControllerRemoteProxy [/127.0.0.1:1099]
18:03:30.630 [main] INFO  org.apache.hyracks.control.nc.NodeControllerService - Registering with Cluster Controller ClusterControllerRemoteProxy [/127.0.0.1:1099] completed
18:03:30.631 [main] INFO  org.apache.hyracks.control.nc.NodeControllerService - Started NodeControllerService
18:03:30.631 [main] INFO  org.apache.hyracks.util.ExitUtil - successfully registered shutdown hook Thread[ShutdownHook-asterix_nc2,5,main]
18:03:30.631 [Worker:asterix_nc2] INFO  org.apache.hyracks.control.nc.work.AbortAllJobsWork - Aborting all tasks for controller CC:0
18:03:30.643 [Executor-6:asterix_nc2] INFO  org.apache.hyracks.control.nc.work.EnsureAllCcTasksCompleted - Ensuring all tasks of CC CC:0 have completed
18:03:30.654 [Executor-6:asterix_nc2] INFO  org.apache.hyracks.control.nc.work.EnsureAllCcTasksCompleted - all tasks of CC CC:0 have completed
18:03:31.035 [Executor-6:asterix_nc2] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Getting latest checkpoint
18:03:31.036 [Executor-6:asterix_nc2] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Listing of files in the checkpoint dir returned [data\blue\txnlog\checkpoint_0, data\blue\txnlog\checkpoint_1]
18:03:31.036 [Executor-6:asterix_nc2] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_0
18:03:31.038 [Executor-6:asterix_nc2] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_1
18:03:31.090 [Worker:asterix_nc2] INFO  org.apache.asterix.messaging.NCMessageBroker - Received message: org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage@d13d104
18:03:31.092 [Executor-6:asterix_nc2] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Starting startup task: { "class" : "UpdateNodeStatusTask" }
18:03:31.092 [Executor-6:asterix_nc2] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Completed startup task: { "class" : "UpdateNodeStatusTask" }
