15:03:41.935 [main] INFO  org.apache.hyracks.control.nc.NodeControllerService - Setting uncaught exception handler org.apache.hyracks.api.lifecycle.LifeCycleComponentManager@16414e40
15:08:10.064 [main] INFO  org.apache.hyracks.control.nc.NodeControllerService - Starting NodeControllerService
15:08:10.281 [main] INFO  org.apache.hyracks.util.trace.Tracer - Initialize Tracer org.apache.hyracks.util.trace.Tracer.Traces.asterix_nc1
15:08:10.286 [main] INFO  org.apache.hyracks.util.trace.Tracer - Set categories for Tracer org.apache.hyracks.util.trace.Tracer.Traces.asterix_nc1 to []
15:08:10.287 [main] INFO  org.apache.hyracks.util.LoggingConfigUtil - Setting org.apache.hyracks log level to INFO
15:08:10.288 [main] INFO  org.apache.hyracks.util.LoggingConfigUtil - Setting org.apache.asterix log level to INFO
15:08:10.291 [main] INFO  org.apache.asterix.hyracks.bootstrap.ApplicationConfigurator - Found JRE version 17.0.1
15:08:10.292 [main] WARN  org.apache.asterix.hyracks.bootstrap.ApplicationConfigurator - JRE version "17.0.1" is untested
15:08:10.521 [main] INFO  org.apache.asterix.hyracks.bootstrap.NCApplication - Starting Asterix node controller: asterix_nc1
15:08:10.730 [main] INFO  org.apache.asterix.app.nc.TransactionSubsystem - Checkpoint Properties: {"class" : "CheckpointProperties", "checkpoint-dir-path" : "data/red/txnlog", "lsn-threshold" : 67108864, "poll-frequency" : 120, "history-to-keep" : 2, "dataset-checkpoint-interval" : 3600}
15:08:10.734 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Checkpoint directory = data/red/txnlog
15:08:10.734 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Getting latest checkpoint
15:08:10.734 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Listing of files in the checkpoint dir returned [data\red\txnlog\checkpoint_0]
15:08:10.735 [main] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\red\txnlog\checkpoint_0
15:08:10.787 [main] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - initializing log anchor with log file Id: 1 at offset: 0
15:08:10.788 [main] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - LogManager starts logging in LSN: 268435456
15:08:10.790 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Getting latest checkpoint
15:08:10.791 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Listing of files in the checkpoint dir returned [data\red\txnlog\checkpoint_0]
15:08:10.791 [main] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\red\txnlog\checkpoint_0
15:08:10.794 [main] INFO  org.apache.asterix.app.nc.NCAppRuntimeContext - The value of maxConcurrentFlushes is not provided. Setting maxConcurrentFlushes = 1.
15:08:10.855 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Getting latest checkpoint
15:08:10.856 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Listing of files in the checkpoint dir returned [data\red\txnlog\checkpoint_0]
15:08:10.856 [main] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\red\txnlog\checkpoint_0
15:08:10.857 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Getting latest checkpoint
15:08:10.857 [main] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Listing of files in the checkpoint dir returned [data\red\txnlog\checkpoint_0]
15:08:10.857 [main] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\red\txnlog\checkpoint_0
15:08:10.858 [main] INFO  org.apache.asterix.hyracks.bootstrap.NCApplication - System state: HEALTHY
15:08:10.858 [main] INFO  org.apache.asterix.hyracks.bootstrap.NCApplication - Node ID: asterix_nc1
15:08:10.859 [main] INFO  org.apache.asterix.hyracks.bootstrap.NCApplication - Stores: {asterix_nc1=[data/red\storage], asterix_nc2=[data/blue\storage]}
15:08:11.231 [main] INFO  org.apache.hyracks.control.nc.NodeControllerService - addCc: /127.0.0.1:1099
15:08:11.262 [main] INFO  org.apache.hyracks.control.nc.NodeControllerService - Registering with Cluster Controller ClusterControllerRemoteProxy [/127.0.0.1:1099]
15:08:11.356 [main] INFO  org.apache.hyracks.control.nc.NodeControllerService - Registering with Cluster Controller ClusterControllerRemoteProxy [/127.0.0.1:1099] completed
15:08:11.357 [main] INFO  org.apache.hyracks.control.nc.NodeControllerService - Started NodeControllerService
15:08:11.357 [Worker:asterix_nc1] INFO  org.apache.hyracks.control.nc.work.AbortAllJobsWork - Aborting all tasks for controller CC:0
15:08:11.357 [main] INFO  org.apache.hyracks.util.ExitUtil - successfully registered shutdown hook Thread[ShutdownHook-asterix_nc1,5,main]
15:08:11.363 [Executor-6:asterix_nc1] INFO  org.apache.hyracks.control.nc.work.EnsureAllCcTasksCompleted - Ensuring all tasks of CC CC:0 have completed
15:08:11.368 [Executor-6:asterix_nc1] INFO  org.apache.hyracks.control.nc.work.EnsureAllCcTasksCompleted - all tasks of CC CC:0 have completed
15:08:11.576 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Getting latest checkpoint
15:08:11.577 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Listing of files in the checkpoint dir returned [data\red\txnlog\checkpoint_0]
15:08:11.577 [Executor-6:asterix_nc1] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\red\txnlog\checkpoint_0
15:08:11.598 [Worker:asterix_nc1] INFO  org.apache.asterix.messaging.NCMessageBroker - Received message: org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage@139fa75d
15:08:11.599 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Starting startup task: { "class" : "UpdateNodeStatusTask" }
15:08:11.600 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Completed startup task: { "class" : "UpdateNodeStatusTask" }
15:08:11.600 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Starting startup task: { "class" : "MetadataBootstrapTask" }
15:08:11.600 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Getting latest checkpoint
15:08:11.600 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Listing of files in the checkpoint dir returned [data\red\txnlog\checkpoint_0]
15:08:11.600 [Executor-6:asterix_nc1] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\red\txnlog\checkpoint_0
15:08:11.601 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.nc.NCAppRuntimeContext - Bootstrapping metadata
15:08:11.629 [Executor-6:asterix_nc1] INFO  org.apache.asterix.metadata.CachingTxnIdFactory - block exhausted; obtaining new block from supplier
15:08:11.638 [Worker:asterix_nc1] INFO  org.apache.asterix.messaging.NCMessageBroker - Received message: TxnIdBlockResponse
15:08:11.793 [Executor-6:asterix_nc1] INFO  org.apache.asterix.metadata.bootstrap.MetadataBootstrap - Finished enlistment of metadata B-trees in old universe
15:08:11.865 [Executor-6:asterix_nc1] INFO  org.apache.asterix.metadata.bootstrap.MetadataBootstrap - Starting DDL recovery ...
15:08:11.908 [Executor-6:asterix_nc1] INFO  org.apache.asterix.metadata.bootstrap.MetadataBootstrap - Completed DDL recovery.
15:08:11.908 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.nc.NCAppRuntimeContext - Metadata node bound
15:08:11.908 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Completed startup task: { "class" : "MetadataBootstrapTask" }
15:08:11.908 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Starting startup task: { "class" : "CheckpointTask" }
15:08:11.908 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.recovery.CheckpointManager - Starting sharp checkpoint...
15:08:11.912 [Executor-6:asterix_nc1] INFO  org.apache.asterix.common.context.PrimaryIndexOperationTracker - Primary index on dataset 1 and partition 0 is empty... skipping flush
15:08:11.917 [Executor-6:asterix_nc1] INFO  org.apache.asterix.common.context.PrimaryIndexOperationTracker - Primary index on dataset 2 and partition 0 is empty... skipping flush
15:08:11.921 [Executor-6:asterix_nc1] INFO  org.apache.asterix.common.context.PrimaryIndexOperationTracker - Primary index on dataset 3 and partition 0 is empty... skipping flush
15:08:11.926 [Executor-6:asterix_nc1] INFO  org.apache.asterix.common.context.PrimaryIndexOperationTracker - Primary index on dataset 4 and partition 0 is empty... skipping flush
15:08:11.932 [Executor-6:asterix_nc1] INFO  org.apache.asterix.common.context.PrimaryIndexOperationTracker - Primary index on dataset 5 and partition 0 is empty... skipping flush
15:08:11.935 [Executor-6:asterix_nc1] INFO  org.apache.asterix.common.context.PrimaryIndexOperationTracker - Primary index on dataset 6 and partition 0 is empty... skipping flush
15:08:11.939 [Executor-6:asterix_nc1] INFO  org.apache.asterix.common.context.PrimaryIndexOperationTracker - Primary index on dataset 7 and partition 0 is empty... skipping flush
15:08:11.941 [Executor-6:asterix_nc1] INFO  org.apache.asterix.common.context.PrimaryIndexOperationTracker - Primary index on dataset 8 and partition 0 is empty... skipping flush
15:08:11.943 [Executor-6:asterix_nc1] INFO  org.apache.asterix.common.context.PrimaryIndexOperationTracker - Primary index on dataset 9 and partition 0 is empty... skipping flush
15:08:11.946 [Executor-6:asterix_nc1] INFO  org.apache.asterix.common.context.PrimaryIndexOperationTracker - Primary index on dataset 10 and partition 0 is empty... skipping flush
15:08:11.949 [Executor-6:asterix_nc1] INFO  org.apache.asterix.common.context.PrimaryIndexOperationTracker - Primary index on dataset 11 and partition 0 is empty... skipping flush
15:08:11.951 [Executor-6:asterix_nc1] INFO  org.apache.asterix.common.context.PrimaryIndexOperationTracker - Primary index on dataset 12 and partition 0 is empty... skipping flush
15:08:11.954 [Executor-6:asterix_nc1] INFO  org.apache.asterix.common.context.PrimaryIndexOperationTracker - Primary index on dataset 13 and partition 0 is empty... skipping flush
15:08:11.957 [Executor-6:asterix_nc1] INFO  org.apache.asterix.common.context.PrimaryIndexOperationTracker - Primary index on dataset 14 and partition 0 is empty... skipping flush
15:08:11.960 [Executor-6:asterix_nc1] INFO  org.apache.asterix.common.context.PrimaryIndexOperationTracker - Primary index on dataset 15 and partition 0 is empty... skipping flush
15:08:11.963 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Listing of files in the checkpoint dir returned [data\red\txnlog\checkpoint_0]
15:08:11.963 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Persisting checkpoint file to C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\red\txnlog\checkpoint_1 which doesn't exist yet
15:08:11.971 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Completed persisting checkpoint file to C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\red\txnlog\checkpoint_1 which now exists
15:08:11.972 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Listing of files in the checkpoint dir returned [data\red\txnlog\checkpoint_0, data\red\txnlog\checkpoint_1]
15:08:11.972 [Executor-6:asterix_nc1] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\red\txnlog\checkpoint_0
15:08:11.973 [Executor-6:asterix_nc1] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\red\txnlog\checkpoint_1
15:08:11.974 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - Terminating LogFlusher thread ...
15:08:11.976 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - LogFlusher thread is terminated.
15:08:11.976 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - closing current log file with id(1)
15:08:11.977 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - Created log file data/red/txnlog\transaction_log_2
15:08:11.979 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - Deleted log file C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\red\txnlog\transaction_log_1
15:08:11.997 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - initializing log anchor with log file Id: 2 at offset: 0
15:08:11.997 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - LogManager starts logging in LSN: 536870912
15:08:11.998 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.recovery.CheckpointManager - Completed sharp checkpoint.
15:08:11.998 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Completed startup task: { "class" : "CheckpointTask" }
15:08:11.998 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Starting startup task: { "class" : "StartLifecycleComponentsTask" }
15:08:11.998 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.nc.task.StartLifecycleComponentsTask - Starting lifecycle components
15:08:11.998 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.nc.task.StartLifecycleComponentsTask - Coredump directory for NC is: data/red/coredump
15:08:11.998 [Executor-6:asterix_nc1] INFO  org.apache.hyracks.api.lifecycle.LifeCycleComponentManager - LifecycleComponentManager configured org.apache.hyracks.api.lifecycle.LifeCycleComponentManager@3549bca9
15:08:11.998 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.nc.task.StartLifecycleComponentsTask - Configured:org.apache.hyracks.api.lifecycle.LifeCycleComponentManager@3549bca9
15:08:12.000 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Completed startup task: { "class" : "StartLifecycleComponentsTask" }
15:08:12.000 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Starting startup task: { "class" : "ExportMetadataNodeTask", "export-stub" : true }
15:08:12.031 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Completed startup task: { "class" : "ExportMetadataNodeTask", "export-stub" : true }
15:08:12.031 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Starting startup task: { "class" : "BindMetadataNodeTask" }
